s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_N-HEPTANE,MLR_PRODUCTS
 4.9001072E+001, 1.0303561E+004,-3.1904481E+003,-3.4791011E+003,-1.1247075E+003,-4.7923327E-001, 0.0000000E+000, 0.0000000E+000, 2.5325204E+003, 2.5088253E+003, 5.9745360E+001, 2.2927467E-001,-2.3057828E-201
 5.0003044E+001, 9.9237783E+003,-3.0102435E+003,-3.7190126E+003,-1.1086680E+003,-4.8107851E-001, 0.0000000E+000, 0.0000000E+000, 2.0789762E+003, 2.0853731E+003, 5.9745360E+001, 2.2927977E-001,-7.0001197E-184
 5.1000549E+001, 9.7421237E+003,-3.0439572E+003,-3.9222861E+003,-1.0831607E+003,-4.6716576E-001, 0.0000000E+000, 0.0000000E+000, 1.6567017E+003, 1.6922525E+003, 5.9745360E+001, 2.2928394E-001,-4.4214262E-163
 5.2004009E+001, 1.0175295E+004,-3.1346189E+003,-3.9949980E+003,-1.0966553E+003,-4.7191628E-001, 0.0000000E+000, 0.0000000E+000, 1.9346160E+003, 1.9485511E+003, 5.9745360E+001, 2.2928736E-001,-1.4241094E-144
 5.3003021E+001, 1.0249790E+004,-3.2053015E+003,-4.1286556E+003,-1.1245560E+003,-4.7344138E-001, 0.0000000E+000, 0.0000000E+000, 1.7604778E+003, 1.7908034E+003, 5.9745360E+001, 2.2929017E-001,-1.9432489E-126
 5.4001686E+001, 9.9353956E+003,-3.0983418E+003,-4.0958745E+003,-1.1110201E+003,-4.7226734E-001, 0.0000000E+000, 0.0000000E+000, 1.6409783E+003, 1.6296869E+003, 5.9745360E+001, 2.2929245E-001,-4.0960734E-108
 5.5000801E+001, 9.9520475E+003,-3.1002895E+003,-4.0258941E+003,-1.1020239E+003,-4.7863362E-001, 0.0000000E+000, 0.0000000E+000, 1.7037356E+003, 1.7233615E+003, 5.9745360E+001, 2.2929433E-001,-2.6848079E-088
 5.6003605E+001, 1.0062918E+004,-3.0793045E+003,-3.9307545E+003,-1.1191140E+003,-4.7275021E-001, 0.0000000E+000, 0.0000000E+000, 1.9260596E+003, 1.9332722E+003, 5.9745360E+001, 2.2929586E-001,-1.6743691E-069
 5.7000961E+001, 1.0154318E+004,-3.1958447E+003,-3.7663967E+003,-1.1608814E+003,-4.8172202E-001, 0.0000000E+000, 0.0000000E+000, 2.0205218E+003, 2.0307129E+003, 5.9745360E+001, 2.2929712E-001,-2.0376894E-056
 5.8002945E+001, 9.8786962E+003,-3.1282892E+003,-3.8738076E+003,-1.1350320E+003,-4.7883471E-001, 0.0000000E+000, 0.0000000E+000, 1.7310512E+003, 1.7410885E+003, 5.9745360E+001, 2.2929815E-001,-4.3800663E-047
 5.9003231E+001, 9.5336534E+003,-3.0316320E+003,-4.0113430E+003,-1.1270132E+003,-4.6779886E-001, 0.0000000E+000, 0.0000000E+000, 1.3445402E+003, 1.3631974E+003, 5.9745360E+001, 2.2929899E-001,-1.0453277E-031
 6.0001236E+001, 9.9255946E+003,-3.1122596E+003,-3.8722132E+003,-1.1082827E+003,-4.7451483E-001, 0.0000000E+000, 0.0000000E+000, 1.8401540E+003, 1.8323645E+003, 5.9745360E+001, 2.2929968E-001,-5.4346580E-020
 6.1000481E+001, 1.0641084E+004,-3.3076168E+003,-3.7583354E+003,-1.1017401E+003,-4.8153726E-001, 0.0000000E+000, 0.0000000E+000, 2.4204333E+003, 2.4729099E+003, 5.9745360E+001, 2.2930025E-001,-1.9680980E-014
 6.2001621E+001, 1.0078633E+004,-3.1718705E+003,-3.9435240E+003,-1.1162012E+003,-4.8040503E-001, 0.0000000E+000, 0.0000000E+000, 1.8883996E+003, 1.8465570E+003, 5.9745360E+001, 2.2930071E-001,-7.6787329E-013
 6.3002537E+001, 9.5333593E+003,-3.0295318E+003,-4.0893041E+003,-1.1325880E+003,-4.8080062E-001, 0.0000000E+000, 0.0000000E+000, 1.2248212E+003, 1.2814546E+003, 5.9745360E+001, 2.2930109E-001,-1.0226106E-010
 6.4002838E+001, 1.0307014E+004,-3.2467043E+003,-4.0623119E+003,-1.1314563E+003,-4.8208974E-001, 0.0000000E+000, 0.0000000E+000, 1.8785798E+003, 1.8660594E+003, 5.9745360E+001, 2.2930140E-001,-6.8750136E-009
 6.5002785E+001, 9.7497809E+003,-3.1172649E+003,-3.8620163E+003,-1.1180378E+003,-4.8389589E-001, 0.0000000E+000, 0.0000000E+000, 1.5986623E+003, 1.6519780E+003, 5.9745360E+001, 2.2930165E-001,-9.0016864E-009
 6.6005219E+001, 1.0069476E+004,-3.2072747E+003,-3.8181196E+003,-1.1204142E+003,-4.8375105E-001, 0.0000000E+000, 0.0000000E+000, 1.9531464E+003, 1.9231841E+003, 5.9745360E+001, 2.2930186E-001,-1.7074792E-008
 6.7004021E+001, 1.0379133E+004,-3.3116620E+003,-4.0698493E+003,-1.1245674E+003,-4.8893242E-001, 0.0000000E+000, 0.0000000E+000, 1.8277305E+003, 1.8725655E+003, 5.9745360E+001, 2.2930203E-001,-5.0129298E-008
 6.8005005E+001, 1.0155736E+004,-3.1898287E+003,-4.4291160E+003,-1.1182500E+003,-4.9042679E-001, 0.0000000E+000, 0.0000000E+000, 1.4304988E+003, 1.4180511E+003, 5.9745360E+001, 2.2930217E-001,-1.9251501E-008
 6.9005127E+001, 9.9568109E+003,-3.1887069E+003,-4.1032278E+003,-1.1240911E+003,-4.8677544E-001, 0.0000000E+000, 0.0000000E+000, 1.5232355E+003, 1.5402983E+003, 5.9745360E+001, 2.2930228E-001,-4.3720651E-008
 7.0003075E+001, 9.5758708E+003,-3.0842617E+003,-3.9723712E+003,-1.1435327E+003,-4.8271896E-001, 0.0000000E+000, 0.0000000E+000, 1.3464042E+003, 1.3752224E+003, 5.9745361E+001, 2.2930238E-001,-4.9071630E-007
 7.1001534E+001, 9.9436252E+003,-3.1889837E+003,-4.0900288E+003,-1.1716373E+003,-4.8217427E-001, 0.0000000E+000, 0.0000000E+000, 1.5004166E+003, 1.4924932E+003, 5.9745361E+001, 2.2930245E-001,-7.7338983E-007
 7.2000381E+001, 9.9797505E+003,-3.1370377E+003,-4.1964273E+003,-1.1471844E+003,-4.8139931E-001, 0.0000000E+000, 0.0000000E+000, 1.5043611E+003, 1.4986198E+003, 5.9745361E+001, 2.2930252E-001,-9.7661235E-007
 7.3000053E+001, 1.0161992E+004,-3.2235585E+003,-4.3375365E+003,-1.1167834E+003,-4.8582446E-001, 0.0000000E+000, 0.0000000E+000, 1.4336306E+003, 1.4836281E+003, 5.9745361E+001, 2.2930257E-001,-3.2426259E-007
 7.4001549E+001, 1.0117301E+004,-3.1852080E+003,-4.2538184E+003,-1.1384911E+003,-4.8981203E-001, 0.0000000E+000, 0.0000000E+000, 1.5503582E+003, 1.5392934E+003, 5.9745361E+001, 2.2930261E-001,-1.0953881E-006
 7.5001335E+001, 1.0077166E+004,-3.2338205E+003,-4.2739907E+003,-1.1372300E+003,-4.8398391E-001, 0.0000000E+000, 0.0000000E+000, 1.4128414E+003, 1.4316412E+003, 5.9745377E+001, 2.2930264E-001,-1.7009967E-005
 7.6002380E+001, 9.9080072E+003,-3.1618020E+003,-4.0225933E+003,-1.1383356E+003,-4.8735423E-001, 0.0000000E+000, 0.0000000E+000, 1.5719046E+003, 1.5847889E+003, 5.9745399E+001, 2.2930267E-001,-3.8455904E-005
 7.7002281E+001, 1.0212170E+004,-3.2658885E+003,-4.1525995E+003,-1.1445634E+003,-4.9427402E-001, 0.0000000E+000, 0.0000000E+000, 1.6510887E+003, 1.6486246E+003, 5.9745386E+001, 2.2930269E-001,-2.6188190E-005
 7.8002983E+001, 9.9977908E+003,-3.2196642E+003,-4.2507603E+003,-1.1209182E+003,-4.9316814E-001, 0.0000000E+000, 0.0000000E+000, 1.3624598E+003, 1.4059549E+003, 5.9745376E+001, 2.2930271E-001,-1.5231003E-005
 7.9000694E+001, 1.0070992E+004,-3.1485569E+003,-4.3264522E+003,-1.1196097E+003,-4.9010245E-001, 0.0000000E+000, 0.0000000E+000, 1.5216504E+003, 1.4758826E+003, 5.9745376E+001, 2.2930273E-001,-1.5739911E-005
 8.0002426E+001, 9.9680660E+003,-3.2434014E+003,-4.3334765E+003,-1.1480215E+003,-4.8664678E-001, 0.0000000E+000, 0.0000000E+000, 1.1472839E+003, 1.2426799E+003, 5.9745378E+001, 2.2930274E-001,-1.8229945E-005
 8.1004333E+001, 9.7537354E+003,-3.1371330E+003,-4.5860761E+003,-1.1570787E+003,-4.8973251E-001, 0.0000000E+000, 0.0000000E+000, 9.2427292E+002, 8.7295779E+002, 5.9745370E+001, 2.2930275E-001,-9.5801999E-006
 8.2004425E+001, 1.0175172E+004,-3.2407227E+003,-4.2393006E+003,-1.1337308E+003,-4.9527886E-001, 0.0000000E+000, 0.0000000E+000, 1.4964730E+003, 1.5609225E+003, 5.9745369E+001, 2.2930276E-001,-9.0209200E-006
 8.3001244E+001, 1.0135688E+004,-3.1722587E+003,-4.1812136E+003,-1.1259720E+003,-4.9925269E-001, 0.0000000E+000, 0.0000000E+000, 1.7051195E+003, 1.6557445E+003, 5.9745381E+001, 2.2930277E-001,-2.0717410E-005
 8.4002022E+001, 9.8930857E+003,-3.1502733E+003,-4.0308700E+003,-1.1523665E+003,-4.9025067E-001, 0.0000000E+000, 0.0000000E+000, 1.4918656E+003, 1.5590856E+003, 5.9745420E+001, 2.2930277E-001,-5.9244196E-005
 8.5004395E+001, 9.7179318E+003,-3.0802631E+003,-4.2055499E+003,-1.1832773E+003,-4.8586827E-001, 0.0000000E+000, 0.0000000E+000, 1.2852604E+003, 1.2483557E+003, 5.9745381E+001, 2.2930278E-001,-2.0995635E-005
 8.6002228E+001, 1.0118282E+004,-3.2185705E+003,-4.3880657E+003,-1.1916970E+003,-4.8474181E-001, 0.0000000E+000, 0.0000000E+000, 1.2384888E+003, 1.3194637E+003, 5.9745407E+001, 2.2930278E-001,-4.6474663E-005
 8.7001411E+001, 1.0148247E+004,-3.1894459E+003,-4.4274712E+003,-1.2228181E+003,-4.8486661E-001, 0.0000000E+000, 0.0000000E+000, 1.3389815E+003, 1.3080273E+003, 5.9745393E+001, 2.2930278E-001,-3.2748327E-005
 8.8005211E+001, 9.8145262E+003,-3.1534778E+003,-4.2928871E+003,-1.2331045E+003,-4.8087059E-001, 0.0000000E+000, 0.0000000E+000, 1.0748073E+003, 1.1345760E+003, 5.9745444E+001, 2.2930279E-001,-8.4025110E-005
 8.9000656E+001, 9.9950572E+003,-3.1601716E+003,-4.4907576E+003,-1.2198316E+003,-4.7947674E-001, 0.0000000E+000, 0.0000000E+000, 1.1380853E+003, 1.1238170E+003, 5.9745518E+001, 2.2930279E-001,-1.5738866E-004
 9.0002480E+001, 1.0114553E+004,-3.2704833E+003,-4.5814787E+003,-1.2212109E+003,-4.8757980E-001, 0.0000000E+000, 0.0000000E+000, 9.8801856E+002, 1.0408927E+003, 5.9745485E+001, 2.2930279E-001,-1.2514186E-004
 9.1001320E+001, 9.9293940E+003,-3.1735487E+003,-4.4153123E+003,-1.2159776E+003,-4.8810300E-001, 0.0000000E+000, 0.0000000E+000, 1.1747942E+003, 1.1240674E+003, 5.9745446E+001, 2.2930279E-001,-8.5808655E-005
 9.2000671E+001, 9.9826243E+003,-3.1854758E+003,-4.5073727E+003,-1.2001696E+003,-4.7810402E-001, 0.0000000E+000, 0.0000000E+000, 9.9081955E+002, 1.0891282E+003, 5.9745388E+001, 2.2930279E-001,-2.7336436E-005
 9.3001160E+001, 1.0006318E+004,-3.1811300E+003,-4.6492464E+003,-1.2735748E+003,-4.8777215E-001, 0.0000000E+000, 0.0000000E+000, 9.6395057E+002, 9.0187918E+002, 5.9745365E+001, 2.2930279E-001,-4.4793928E-006
 9.4003883E+001, 9.6945718E+003,-3.1326927E+003,-4.6410706E+003,-1.2675444E+003,-4.8195149E-001, 0.0000000E+000, 0.0000000E+000, 5.8373152E+002, 6.5278210E+002, 5.9745365E+001, 2.2930279E-001,-4.6907427E-006
 9.5003525E+001, 1.0382079E+004,-3.3047581E+003,-4.6247839E+003,-1.2721672E+003,-4.7927611E-001, 0.0000000E+000, 0.0000000E+000, 1.1419717E+003, 1.1798906E+003, 5.9745377E+001, 2.2930280E-001,-1.7080970E-005
 9.6002998E+001, 9.7097120E+003,-3.1666663E+003,-4.6256342E+003,-1.2922878E+003,-4.7599185E-001, 0.0000000E+000, 0.0000000E+000, 6.8179494E+002, 6.2464776E+002, 5.9745444E+001, 2.2930280E-001,-8.3275801E-005
 9.7002815E+001, 1.0029223E+004,-3.1910465E+003,-4.4139896E+003,-1.2697719E+003,-4.8053702E-001, 0.0000000E+000, 0.0000000E+000, 1.0628899E+003, 1.1539348E+003, 5.9745471E+001, 2.2930280E-001,-1.1108312E-004
 9.8000092E+001, 1.0286768E+004,-3.2427838E+003,-4.5583266E+003,-1.2720662E+003,-4.8159569E-001, 0.0000000E+000, 0.0000000E+000, 1.2728035E+003, 1.2131103E+003, 5.9745492E+001, 2.2930280E-001,-1.3157124E-004
 9.9002113E+001, 9.7411416E+003,-3.2319734E+003,-4.4501496E+003,-1.2483795E+003,-4.8016681E-001, 0.0000000E+000, 0.0000000E+000, 6.4568066E+002, 8.1015888E+002, 5.9745536E+001, 2.2930280E-001,-1.7603352E-004
 1.0000092E+002, 1.0024840E+004,-3.2295839E+003,-4.2531630E+003,-1.2651127E+003,-4.8419598E-001, 0.0000000E+000, 0.0000000E+000, 1.3922223E+003, 1.2764964E+003, 5.9745488E+001, 2.2930280E-001,-1.2796445E-004
 1.0100403E+002, 1.0060678E+004,-3.2359186E+003,-4.2994368E+003,-1.2787572E+003,-4.7806804E-001, 0.0000000E+000, 0.0000000E+000, 1.1385892E+003, 1.2460868E+003, 5.9745503E+001, 2.2930280E-001,-1.4252453E-004
