trial_id,campaign_id,search_phase,variables_json,stage,task,outer_fold_index,outer_holdout_parent_case_id,inner_fold_index,train_parent_case_ids_json,validation_parent_case_ids_json,test_parent_case_ids_json,seed,status,error_type,error_message,started_at_utc,elapsed_s,n_train_rows,n_train_parent_groups,candidate_count,runner_metadata_json,machine_protocol_sha256,execution_supplement_sha256,shape_expansion_decision_sha256
shape_xi_only__outer02__inner03__seed2026082302,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,2,d_q018_s50,3,"[""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s45"",""d_q036_s50""]","[""d_q018_s35"",""d_q018_s45""]","[""d_q018_s50""]",2026082302,SUCCESS,,,2026-08-23T12:21:32.625125+00:00,34.58675209991634,646,6,7,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer02__inner03__seed2026082302""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer02__inner03__seed2026082303,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,2,d_q018_s50,3,"[""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s45"",""d_q036_s50""]","[""d_q018_s35"",""d_q018_s45""]","[""d_q018_s50""]",2026082303,SUCCESS,,,2026-08-23T12:22:08.079629+00:00,28.958159900270402,646,6,4,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer02__inner03__seed2026082303""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer02__inner03__seed2026082304,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,2,d_q018_s50,3,"[""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s45"",""d_q036_s50""]","[""d_q018_s35"",""d_q018_s45""]","[""d_q018_s50""]",2026082304,SUCCESS,,,2026-08-23T12:22:37.965981+00:00,25.915053999982774,646,6,4,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer02__inner03__seed2026082304""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer02__inner03__seed2026082305,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,2,d_q018_s50,3,"[""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s45"",""d_q036_s50""]","[""d_q018_s35"",""d_q018_s45""]","[""d_q018_s50""]",2026082305,SUCCESS,,,2026-08-23T12:23:04.652117+00:00,24.61046819994226,646,6,5,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer02__inner03__seed2026082305""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer02__refit__seed2026082301,shape_xi_only,INITIAL,"[""xi""]",OUTER_REFIT_SEARCH,shape,2,d_q018_s50,-1,"[""d_q018_s35"",""d_q018_s45"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s45"",""d_q036_s50""]",[],"[""d_q018_s50""]",2026082301,SUCCESS,,,2026-08-23T12:23:29.839021+00:00,31.59890200011432,864,8,5,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer02__refit__seed2026082301""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer02__refit__seed2026082302,shape_xi_only,INITIAL,"[""xi""]",OUTER_REFIT_SEARCH,shape,2,d_q018_s50,-1,"[""d_q018_s35"",""d_q018_s45"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s45"",""d_q036_s50""]",[],"[""d_q018_s50""]",2026082302,SUCCESS,,,2026-08-23T12:24:01.957393+00:00,25.582665800116956,864,8,4,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer02__refit__seed2026082302""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer02__refit__seed2026082303,shape_xi_only,INITIAL,"[""xi""]",OUTER_REFIT_SEARCH,shape,2,d_q018_s50,-1,"[""d_q018_s35"",""d_q018_s45"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s45"",""d_q036_s50""]",[],"[""d_q018_s50""]",2026082303,SUCCESS,,,2026-08-23T12:24:28.142068+00:00,29.93074749968946,864,8,5,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer02__refit__seed2026082303""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer02__refit__seed2026082304,shape_xi_only,INITIAL,"[""xi""]",OUTER_REFIT_SEARCH,shape,2,d_q018_s50,-1,"[""d_q018_s35"",""d_q018_s45"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s45"",""d_q036_s50""]",[],"[""d_q018_s50""]",2026082304,SUCCESS,,,2026-08-23T12:24:58.700907+00:00,25.620873999781907,864,8,4,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer02__refit__seed2026082304""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer02__refit__seed2026082305,shape_xi_only,INITIAL,"[""xi""]",OUTER_REFIT_SEARCH,shape,2,d_q018_s50,-1,"[""d_q018_s35"",""d_q018_s45"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s45"",""d_q036_s50""]",[],"[""d_q018_s50""]",2026082305,SUCCESS,,,2026-08-23T12:25:24.859893+00:00,23.105848300270736,864,8,5,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer02__refit__seed2026082305""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer03__inner00__seed2026082301,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,3,d_q027_s35,0,"[""d_q018_s35"",""d_q018_s45"",""d_q018_s50"",""d_q036_s35"",""d_q036_s45"",""d_q036_s50""]","[""d_q027_s45"",""d_q027_s50""]","[""d_q027_s35""]",2026082301,SUCCESS,,,2026-08-23T12:25:48.578852+00:00,28.33718719985336,650,6,4,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer03__inner00__seed2026082301""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer03__inner00__seed2026082302,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,3,d_q027_s35,0,"[""d_q018_s35"",""d_q018_s45"",""d_q018_s50"",""d_q036_s35"",""d_q036_s45"",""d_q036_s50""]","[""d_q027_s45"",""d_q027_s50""]","[""d_q027_s35""]",2026082302,SUCCESS,,,2026-08-23T12:26:17.555237+00:00,22.4998767003417,650,6,5,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer03__inner00__seed2026082302""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer03__inner00__seed2026082303,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,3,d_q027_s35,0,"[""d_q018_s35"",""d_q018_s45"",""d_q018_s50"",""d_q036_s35"",""d_q036_s45"",""d_q036_s50""]","[""d_q027_s45"",""d_q027_s50""]","[""d_q027_s35""]",2026082303,SUCCESS,,,2026-08-23T12:26:40.468720+00:00,27.44747280003503,650,6,3,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer03__inner00__seed2026082303""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer03__inner00__seed2026082304,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,3,d_q027_s35,0,"[""d_q018_s35"",""d_q018_s45"",""d_q018_s50"",""d_q036_s35"",""d_q036_s45"",""d_q036_s50""]","[""d_q027_s45"",""d_q027_s50""]","[""d_q027_s35""]",2026082304,SUCCESS,,,2026-08-23T12:27:08.652153+00:00,25.603948200121522,650,6,3,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer03__inner00__seed2026082304""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer03__inner00__seed2026082305,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,3,d_q027_s35,0,"[""d_q018_s35"",""d_q018_s45"",""d_q018_s50"",""d_q036_s35"",""d_q036_s45"",""d_q036_s50""]","[""d_q027_s45"",""d_q027_s50""]","[""d_q027_s35""]",2026082305,SUCCESS,,,2026-08-23T12:27:34.688756+00:00,32.11378169991076,650,6,5,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer03__inner00__seed2026082305""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer03__inner01__seed2026082301,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,3,d_q027_s35,1,"[""d_q018_s35"",""d_q018_s45"",""d_q018_s50"",""d_q027_s45"",""d_q027_s50"",""d_q036_s50""]","[""d_q036_s35"",""d_q036_s45""]","[""d_q027_s35""]",2026082301,SUCCESS,,,2026-08-23T12:28:07.466082+00:00,29.34631250007078,790,6,5,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer03__inner01__seed2026082301""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer03__inner01__seed2026082302,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,3,d_q027_s35,1,"[""d_q018_s35"",""d_q018_s45"",""d_q018_s50"",""d_q027_s45"",""d_q027_s50"",""d_q036_s50""]","[""d_q036_s35"",""d_q036_s45""]","[""d_q027_s35""]",2026082302,SUCCESS,,,2026-08-23T12:28:37.359185+00:00,34.3962576999329,790,6,4,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer03__inner01__seed2026082302""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer03__inner01__seed2026082303,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,3,d_q027_s35,1,"[""d_q018_s35"",""d_q018_s45"",""d_q018_s50"",""d_q027_s45"",""d_q027_s50"",""d_q036_s50""]","[""d_q036_s35"",""d_q036_s45""]","[""d_q027_s35""]",2026082303,SUCCESS,,,2026-08-23T12:29:12.929728+00:00,24.342032799962908,790,6,5,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer03__inner01__seed2026082303""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer03__inner01__seed2026082304,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,3,d_q027_s35,1,"[""d_q018_s35"",""d_q018_s45"",""d_q018_s50"",""d_q027_s45"",""d_q027_s50"",""d_q036_s50""]","[""d_q036_s35"",""d_q036_s45""]","[""d_q027_s35""]",2026082304,SUCCESS,,,2026-08-23T12:29:38.118099+00:00,24.683000499848276,790,6,3,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer03__inner01__seed2026082304""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer03__inner01__seed2026082305,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,3,d_q027_s35,1,"[""d_q018_s35"",""d_q018_s45"",""d_q018_s50"",""d_q027_s45"",""d_q027_s50"",""d_q036_s50""]","[""d_q036_s35"",""d_q036_s45""]","[""d_q027_s35""]",2026082305,SUCCESS,,,2026-08-23T12:30:03.431586+00:00,26.528223199769855,790,6,6,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer03__inner01__seed2026082305""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer03__inner02__seed2026082301,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,3,d_q027_s35,2,"[""d_q018_s45"",""d_q018_s50"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s45""]","[""d_q018_s35"",""d_q036_s50""]","[""d_q027_s35""]",2026082301,SUCCESS,,,2026-08-23T12:30:30.448458+00:00,25.138926499988884,572,6,3,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer03__inner02__seed2026082301""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer03__inner02__seed2026082302,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,3,d_q027_s35,2,"[""d_q018_s45"",""d_q018_s50"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s45""]","[""d_q018_s35"",""d_q036_s50""]","[""d_q027_s35""]",2026082302,SUCCESS,,,2026-08-23T12:30:56.030310+00:00,24.032358500175178,572,6,4,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer03__inner02__seed2026082302""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer03__inner02__seed2026082303,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,3,d_q027_s35,2,"[""d_q018_s45"",""d_q018_s50"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s45""]","[""d_q018_s35"",""d_q036_s50""]","[""d_q027_s35""]",2026082303,SUCCESS,,,2026-08-23T12:31:20.683994+00:00,33.29680259991437,572,6,4,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer03__inner02__seed2026082303""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer03__inner02__seed2026082304,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,3,d_q027_s35,2,"[""d_q018_s45"",""d_q018_s50"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s45""]","[""d_q018_s35"",""d_q036_s50""]","[""d_q027_s35""]",2026082304,SUCCESS,,,2026-08-23T12:31:54.512210+00:00,22.23787730000913,572,6,7,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer03__inner02__seed2026082304""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer03__inner02__seed2026082305,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,3,d_q027_s35,2,"[""d_q018_s45"",""d_q018_s50"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s45""]","[""d_q018_s35"",""d_q036_s50""]","[""d_q027_s35""]",2026082305,SUCCESS,,,2026-08-23T12:32:17.465470+00:00,28.899728999938816,572,6,6,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer03__inner02__seed2026082305""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer03__inner03__seed2026082301,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,3,d_q027_s35,3,"[""d_q018_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s45"",""d_q036_s50""]","[""d_q018_s45"",""d_q018_s50""]","[""d_q027_s35""]",2026082301,SUCCESS,,,2026-08-23T12:32:46.940073+00:00,22.948035799898207,790,6,5,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer03__inner03__seed2026082301""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer03__inner03__seed2026082302,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,3,d_q027_s35,3,"[""d_q018_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s45"",""d_q036_s50""]","[""d_q018_s45"",""d_q018_s50""]","[""d_q027_s35""]",2026082302,SUCCESS,,,2026-08-23T12:33:10.400279+00:00,29.31527810031548,790,6,5,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer03__inner03__seed2026082302""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer03__inner03__seed2026082303,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,3,d_q027_s35,3,"[""d_q018_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s45"",""d_q036_s50""]","[""d_q018_s45"",""d_q018_s50""]","[""d_q027_s35""]",2026082303,SUCCESS,,,2026-08-23T12:33:40.348794+00:00,23.798780100420117,790,6,6,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer03__inner03__seed2026082303""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer03__inner03__seed2026082304,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,3,d_q027_s35,3,"[""d_q018_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s45"",""d_q036_s50""]","[""d_q018_s45"",""d_q018_s50""]","[""d_q027_s35""]",2026082304,SUCCESS,,,2026-08-23T12:34:04.646336+00:00,21.33820640016347,790,6,5,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer03__inner03__seed2026082304""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer03__inner03__seed2026082305,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,3,d_q027_s35,3,"[""d_q018_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s45"",""d_q036_s50""]","[""d_q018_s45"",""d_q018_s50""]","[""d_q027_s35""]",2026082305,SUCCESS,,,2026-08-23T12:34:26.547727+00:00,33.12322579976171,790,6,4,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer03__inner03__seed2026082305""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer03__refit__seed2026082301,shape_xi_only,INITIAL,"[""xi""]",OUTER_REFIT_SEARCH,shape,3,d_q027_s35,-1,"[""d_q018_s35"",""d_q018_s45"",""d_q018_s50"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s45"",""d_q036_s50""]",[],"[""d_q027_s35""]",2026082301,SUCCESS,,,2026-08-23T12:35:00.349947+00:00,24.445481000002474,934,8,3,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer03__refit__seed2026082301""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer03__refit__seed2026082302,shape_xi_only,INITIAL,"[""xi""]",OUTER_REFIT_SEARCH,shape,3,d_q027_s35,-1,"[""d_q018_s35"",""d_q018_s45"",""d_q018_s50"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s45"",""d_q036_s50""]",[],"[""d_q027_s35""]",2026082302,SUCCESS,,,2026-08-23T12:35:25.481831+00:00,27.933150799944997,934,8,5,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer03__refit__seed2026082302""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
shape_xi_only__outer03__refit__seed2026082303,shape_xi_only,INITIAL,"[""xi""]",OUTER_REFIT_SEARCH,shape,3,d_q027_s35,-1,"[""d_q018_s35"",""d_q018_s45"",""d_q018_s50"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s45"",""d_q036_s50""]",[],"[""d_q027_s35""]",2026082303,SUCCESS,,,2026-08-23T12:35:54.157912+00:00,23.333088600076735,934,8,5,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""shape_xi_only__outer03__refit__seed2026082303""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
